X,Y,fid,ENUMBER,BOROCODE,TAXBLOCK,TAXLOT,CEQR_NUM,ULURP_NUM,ZONING_MAP,DESCRIPTIO,BBL,x,y
995279.138588741,207124.854098475,6913,E-317,3,"2,472","20",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC natural gas with low Nox only;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,020",995279.139,207124.854
995414.702039379,207134.31991336,6931,E-317,3,"2,494","6",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,940,006",995414.702,207134.320
995414.702039379,207134.31991336,6930,E-138,3,"2,494","6","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,940,006",995414.702,207134.320
995459.058441162,206571.566982527,6943,E-138,3,"2,511","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,117,501",995459.058,206571.567
996835.111966137,206706.486696207,6944,E-232,3,"2,513","2","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,130,002",996835.112,206706.487
996831.726737767,206793.013361268,6945,E-232,3,"2,513","6","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,130,006",996831.727,206793.013
995509.923057459,206365.831324549,6946,E-138,3,"2,521","11","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,210,011",995509.923,206365.831
995535.545681778,206369.010776977,6947,E-138,3,"2,521","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,210,012",995535.546,206369.011
995709.592219633,206390.606888068,6948,E-138,3,"2,521","19","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,210,019",995709.592,206390.607
995476.337538165,206301.303315024,6949,E-138,3,"2,521","7,504","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,217,504",995476.338,206301.303
996559.228606048,206498.492218519,6950,E-138,3,"2,522","31","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,220,031",996559.229,206498.492
996878.07003473,206422.01544513,6951,E-232,3,"2,523","2","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,230,002",996878.070,206422.015
995516.664836094,206117.170268949,6953,E-138,3,"2,531","9","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,310,009",995516.665,206117.170
995541.197673613,206120.215089341,6954,E-138,3,"2,531","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,310,010",995541.198,206120.215
995605.552381869,206114.479902333,6955,E-138,3,"2,531","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,310,012",995605.552,206114.480
995801.113464164,206156.903324229,6956,E-138,3,"2,531","20","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,310,020",995801.113,206156.903
995566.731570165,206123.384574436,6958,E-138,3,"2,531","110","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,310,110",995566.732,206123.385
996724.404505931,206215.641577467,6959,E-232,3,"2,532","43","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,320,043",996724.405,206215.642
996906.40878054,206187.883784281,6960,E-232,3,"2,533","3","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,330,003",996906.409,206187.884
995288.716989796,207206.161921048,6915,E-317,3,"2,472","25",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC natural gas with low Nox only;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,025",995288.717,207206.162
995288.716989796,207206.161921048,6914,E-138,3,"2,472","25","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,025",995288.717,207206.162
995455.040736252,207579.664098891,6917,E-317,3,"2,472","50",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,050",995455.041,207579.664
995455.040736252,207579.664098891,6916,E-138,3,"2,472","50","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,050",995455.041,207579.664
995490.658007391,207449.314820197,5337,E-138,3,"2,472","7,502","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,727,502",995490.658,207449.315
995490.658007391,207449.314820197,5338,E-317,3,"2,472","7,502",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,727,502",995490.658,207449.315
995613.241842304,207166.609459576,4643,E-138,3,"2,494","20","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,940,020",995613.242,207166.609
995613.241842304,207166.609459576,4644,E-317,3,"2,494","20",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,940,020",995613.242,207166.609
995884.122503183,207410.573237131,5345,E-138,3,"2,487","17","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,870,017",995884.123,207410.573
996005.980689009,207630.494672667,5342,E-138,3,"2,482","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,820,001",996005.981,207630.495
996139.776843005,207428.390000165,5346,E-138,3,"2,487","18","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,870,018",996139.777,207428.390
996214.491221922,207657.898513615,4635,E-138,3,"2,482","53","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,820,053",996214.491,207657.899
996538.531298724,207690.094162529,6920,E-138,3,"2,482","39","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,820,039",996538.531,207690.094
996560.236443827,207533.037214643,4642,E-232,3,"2,487","42","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,870,042",996560.236,207533.037
996563.463780994,207507.584161378,6925,E-232,3,"2,487","43","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,870,043",996563.464,207507.584
996604.685932117,207174.934239835,6932,E-232,3,"2,495","48","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,950,048",996604.686,207174.934
996733.074440691,207579.429835614,6929,E-232,3,"2,488","7","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,880,007",996733.074,207579.430
996736.227679484,207554.293622572,6928,E-232,3,"2,488","6","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,880,006",996736.228,207554.294
996742.429670484,207504.86101576,6927,E-232,3,"2,488","4","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,880,004",996742.430,207504.861
996745.545845116,207480.024178711,6926,E-232,3,"2,488","3","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,880,003",996745.546,207480.024
996765.474181104,207168.367799003,6933,E-232,3,"2,496","1","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,960,001",996765.474,207168.368
996770.26621871,207295.529892896,6935,E-232,3,"2,496","6","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,960,006",996770.266,207295.530
996778.194215387,207221.643368355,6934,E-232,3,"2,496","3","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,960,003",996778.194,207221.643
996779.387470391,207732.29971429,6924,E-138,3,"2,483","62","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,062",996779.387,207732.300
996803.263736584,207735.257938334,5344,E-138,3,"2,483","7,502","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,837,502",996803.264,207735.258
996826.898295938,207738.18571255,6923,E-138,3,"2,483","60","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,060",996826.898,207738.186
996851.793390581,207741.270003669,6922,E-138,3,"2,483","59","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,059",996851.793,207741.270
996433.358019466,207741.812683158,5343,E-138,3,"2,482","26","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,820,026",996433.358,207741.813
996289.770975881,207753.299497137,4634,E-138,3,"2,482","21","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,820,021",996289.771,207753.299
995839.949701556,207753.800734958,5339,E-138,3,"2,472","7,504","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,727,504",995839.950,207753.801
995839.949701556,207753.800734958,5340,E-317,3,"2,472","7,504",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,727,504",995839.950,207753.801
995410.523319493,207753.871565194,4631,E-317,3,"2,472","80",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,080",995410.523,207753.872
995410.523319493,207753.871565194,4630,E-138,3,"2,472","80","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,080",995410.523,207753.872
997089.022021199,207770.659942229,4641,E-138,3,"2,483","48","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,048",997089.022,207770.660
997151.169796899,207778.359347254,4640,E-138,3,"2,483","45","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,045",997151.170,207778.359
996839.138645086,207842.666590227,6921,E-138,3,"2,483","14","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,014",996839.139,207842.667
996876.223654061,207847.310049984,4636,E-138,3,"2,483","15","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,015",996876.224,207847.310
996926.234246022,207853.571505673,4637,E-138,3,"2,483","17","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,017",996926.234,207853.572
996963.820043232,207858.277267459,4638,E-138,3,"2,483","19","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,024,830,019",996963.820,207858.277
995400.773948972,207866.597008377,4628,E-138,3,"2,472","55","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,055",995400.774,207866.597
995400.773948972,207866.597008377,4629,E-317,3,"2,472","55",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,055",995400.774,207866.597
997152.098638482,207881.853869832,4639,E-138,3,"2,483","25","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,830,025",997152.099,207881.854
995533.841880052,207890.040966698,6918,E-138,3,"2,472","90","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,090",995533.842,207890.041
995533.841880052,207890.040966698,6919,E-317,3,"2,472","90",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,090",995533.842,207890.041
995663.185100911,208014.206119826,4632,E-138,3,"2,472","475","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,475",995663.185,208014.206
995663.185100911,208014.206119826,4633,E-317,3,"2,472","475",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,720,475",995663.185,208014.206
996145.299247336,208148.769962349,5341,E-138,3,"2,472","7,505","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,727,505",996145.299,208148.770
995617.134834917,208629.951681329,7332,E-213,4,"11","3","08DME006Q",C080362ZMQ,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","4,000,110,003",995617.135,208629.952
